Source,Target,Y2009
41,33,8966.0
53,14,8965.0
107,160,8946.0
127,116,8931.0
148,128,8919.0
28,134,8907.0
78,82,8904.0
92,13,8903.0
7,4,8898.0
59,142,8889.0
142,100,8876.0
6,145,8872.0
162,29,8862.0
128,156,8857.0
164,108,8825.0
14,160,8796.0
41,83,8762.0
107,127,8756.0
44,79,8742.0
33,117,8741.0
6,62,8739.0
110,137,8739.0
64,127,8739.0
74,100,8737.0
7,82,8732.0
133,116,8731.0
138,143,8726.0
118,81,8719.0
37,123,8695.0
20,157,8670.0
73,169,8657.0
33,38,8626.0
160,57,8621.0
122,64,8616.0
139,128,8613.0
101,50,8608.0
57,82,8597.0
169,96,8592.0
107,137,8589.0
74,128,8570.0
74,114,8553.0
125,160,8546.0
81,116,8514.0
164,84,8500.0
7,120,8498.0
160,166,8454.0
35,164,8434.0
42,33,8431.0
137,144,8411.0
21,2,8409.0
71,23,8409.0
151,162,8356.0
164,144,8349.0
123,2,8316.0
127,56,8280.0
157,128,8275.0
96,10,8261.0
127,126,8251.0
57,89,8250.0
138,157,8248.0
57,75,8200.0
29,149,8198.0
139,74,8154.0
143,6,8151.0
13,88,8130.0
164,37,8125.0
33,39,8125.0
21,128,8112.0
160,23,8108.0
73,142,8089.0
4,64,8075.0
96,110,8057.0
32,165,8055.0
32,139,8031.0
21,77,8011.0
143,44,8000.0
143,125,8000.0
32,157,8000.0
14,81,8000.0
143,81,8000.0
71,64,7997.0
82,149,7997.0
57,113,7994.0
164,114,7982.0
139,33,7972.0
62,10,7971.0
79,34,7952.0
73,125,7948.0
142,63,7931.0
121,125,7920.0
79,56,7909.0
123,114,7901.0
107,38,7883.0
7,116,7874.0
7,124,7866.0
4,62,7861.0
62,145,7842.0
148,125,7840.0
34,33,7839.0
21,36,7837.0
137,42,7837.0
142,43,7829.0
127,78,7813.0
56,13,7812.0
101,34,7806.0
78,14,7797.0
29,103,7786.0
21,64,7783.0
62,84,7780.0
68,73,7772.0
114,77,7771.0
32,50,7754.0
4,143,7741.0
105,81,7728.0
169,81,7723.0
143,56,7722.0
7,103,7719.0
113,73,7621.0
142,3,7617.0
148,81,7614.0
35,79,7613.0
65,70,7604.0
14,156,7598.0
121,162,7594.0
79,114,7593.0
147,23,7579.0
88,78,7552.0
142,78,7542.0
162,151,7521.0
62,144,7514.0
96,29,7496.0
44,148,7493.0
59,14,7481.0
147,11,7476.0
162,81,7468.0
53,125,7431.0
77,14,7428.0
20,57,7413.0
107,75,7409.0
92,162,7408.0
20,49,7406.0
79,82,7393.0
73,151,7389.0
103,49,7386.0
56,23,7383.0
105,137,7376.0
32,123,7369.0
125,21,7365.0
33,163,7347.0
18,73,7320.0
114,21,7305.0
81,143,7303.0
127,2,7301.0
114,157,7301.0
81,133,7291.0
65,164,7269.0
21,39,7264.0
151,89,7263.0
32,155,7251.0
32,115,7229.0
21,117,7223.0
28,123,7208.0
53,41,7183.0
33,115,7176.0
7,137,7176.0
147,119,7161.0
6,143,7103.0
71,160,7102.0
123,44,7076.0
89,149,7062.0
143,114,7058.0
7,114,7050.0
137,113,7016.0
57,114,7015.0
35,162,7012.0
43,33,7010.0
14,151,7000.0
7,125,7000.0
147,44,7000.0
32,49,7000.0
33,41,7000.0
128,143,7000.0
147,89,6987.0
7,145,6974.0
123,75,6963.0
21,12,6942.0
142,161,6939.0
7,56,6928.0
56,72,6927.0
33,139,6919.0
29,117,6911.0
84,159,6894.0
143,119,6843.0
137,105,6831.0
103,64,6818.0
125,120,6806.0
81,101,6806.0
33,105,6784.0
30,57,6779.0
29,89,6777.0
122,164,6766.0
157,49,6763.0
62,72,6738.0
110,55,6725.0
92,79,6704.0
41,157,6697.0
164,160,6685.0
148,142,6673.0
143,160,6663.0
57,4,6659.0
147,169,6647.0
6,118,6644.0
33,45,6642.0
57,59,6615.0
125,78,6613.0
121,151,6606.0
70,164,6601.0
44,164,6594.0
6,144,6590.0
121,164,6585.0
143,120,6576.0
89,82,6548.0
162,83,6534.0
57,121,6524.0
53,81,6515.0
21,50,6512.0
171,25,6506.0
6,133,6480.0
156,103,6457.0
31,113,6457.0
37,164,6452.0
127,85,6438.0
107,82,6427.0
114,128,6426.0
62,48,6426.0
133,145,6411.0
61,157,6397.0
88,71,6389.0
107,92,6388.0
37,64,6383.0
139,14,6372.0
148,21,6334.0
73,74,6307.0
0,113,6297.0
96,44,6288.0
38,14,6285.0
162,84,6276.0
156,2,6269.0
164,130,6263.0
79,137,6254.0
35,157,6250.0
148,151,6239.0
162,101,6220.0
38,143,6199.0
120,168,6196.0
59,123,6183.0
4,168,6159.0
13,107,6155.0
139,92,6145.0
29,72,6141.0
33,36,6138.0
147,93,6123.0
74,34,6118.0
127,128,6085.0
142,54,6084.0
157,2,6073.0
68,162,6073.0
140,81,6052.0
122,81,6041.0
122,20,6017.0
71,107,6013.0
164,46,6003.0
32,7,6000.0
128,148,6000.0
160,147,5997.0
88,166,5988.0
56,40,5983.0
96,124,5976.0
81,142,5974.0
81,14,5973.0
13,160,5970.0
122,126,5949.0
74,40,5907.0
148,147,5896.0
148,77,5892.0
56,93,5883.0
41,44,5874.0
147,4,5870.0
114,101,5833.0
63,134,5826.0
128,39,5826.0
123,26,5825.0
119,4,5803.0
165,143,5796.0
122,4,5794.0
27,151,5786.0
156,37,5771.0
125,127,5738.0
73,64,5731.0
14,84,5710.0
125,82,5709.0
110,131,5692.0
61,79,5689.0
44,33,5685.0
38,147,5675.0
41,77,5669.0
74,127,5637.0
6,161,5633.0
7,48,5607.0
19,21,5597.0
29,36,5584.0
118,6,5577.0
147,144,5571.0
85,133,5563.0
6,11,5563.0
88,160,5561.0
28,107,5560.0
14,138,5555.0
53,44,5551.0
123,101,5513.0
101,29,5500.0
137,62,5500.0
62,115,5496.0
121,116,5496.0
153,33,5494.0
53,156,5493.0
110,162,5485.0
143,71,5484.0
56,116,5481.0
119,62,5475.0
151,144,5440.0
160,53,5438.0
29,84,5438.0
128,144,5437.0
43,103,5433.0
127,162,5432.0
128,114,5429.0
119,164,5426.0
139,96,5414.0
53,71,5400.0
70,108,5399.0
142,28,5388.0
32,96,5384.0
53,7,5375.0
57,84,5372.0
34,81,5364.0
34,32,5362.0
32,117,5358.0
107,40,5355.0
121,96,5330.0
81,89,5327.0
161,116,5322.0
41,78,5313.0
62,91,5306.0
88,2,5305.0
74,168,5305.0
127,107,5305.0
85,73,5293.0
114,103,5281.0
74,84,5280.0
160,8,5261.0
93,127,5243.0
28,96,5242.0
49,40,5236.0
71,20,5235.0
89,133,5235.0
23,57,5235.0
79,113,5230.0
96,157,5222.0
165,56,5216.0
29,128,5213.0
74,106,5202.0
148,78,5199.0
79,84,5199.0
4,162,5188.0
122,29,5177.0
123,149,5158.0
157,161,5157.0
14,32,5154.0
128,82,5138.0
138,148,5129.0
29,114,5127.0
7,77,5125.0
103,149,5119.0
142,85,5105.0
71,14,5077.0
107,23,5060.0
88,77,5059.0
6,79,5056.0
63,89,5055.0
7,98,5051.0
14,134,5044.0
29,56,5042.0
156,91,5041.0
29,75,5034.0
110,143,5027.0
128,139,5016.0
4,123,5013.0
33,7,5000.0
57,44,5000.0
29,7,5000.0
14,44,5000.0
73,124,4999.0
7,149,4997.0
57,169,4992.0
14,89,4992.0
117,65,4989.0
114,74,4988.0
96,11,4987.0
13,53,4987.0
7,93,4985.0
79,98,4979.0
160,148,4979.0
120,47,4971.0
19,4,4965.0
115,161,4955.0
36,65,4938.0
123,41,4934.0
57,58,4922.0
57,34,4918.0
137,79,4915.0
114,151,4913.0
125,48,4898.0
147,134,4890.0
53,83,4890.0
128,4,4887.0
123,40,4885.0
160,44,4885.0
147,120,4884.0
73,137,4878.0
7,88,4847.0
53,72,4832.0
151,157,4825.0
74,5,4814.0
162,32,4798.0
37,24,4791.0
114,71,4784.0
127,40,4779.0
74,32,4779.0
49,64,4771.0
41,49,4752.0
79,77,4750.0
142,94,4750.0
107,120,4737.0
164,138,4733.0
50,36,4728.0
125,144,4726.0
143,149,4722.0
128,84,4706.0
74,160,4703.0
13,166,4689.0
153,73,4680.0
50,168,4676.0
164,93,4669.0
145,73,4659.0
121,57,4655.0
68,164,4647.0
148,38,4642.0
41,123,4638.0
113,0,4633.0
92,114,4622.0
164,58,4621.0
41,13,4607.0
88,72,4600.0
110,58,4595.0
114,138,4569.0
160,33,4553.0
164,53,4551.0
165,14,4551.0
53,143,4545.0
122,73,4539.0
79,110,4538.0
148,23,4532.0
62,36,4521.0
107,139,4520.0
14,169,4507.0
73,96,4506.0
125,89,4506.0
79,63,4488.0
21,149,4487.0
114,115,4486.0
62,166,4481.0
88,7,4476.0
4,47,4461.0
125,105,4443.0
107,103,4433.0
89,157,4433.0
13,83,4417.0
33,80,4407.0
101,117,4404.0
53,144,4402.0
71,21,4401.0
148,116,4396.0
164,165,4388.0
57,40,4388.0
48,57,4386.0
50,47,4378.0
157,62,4366.0
96,89,4361.0
128,113,4349.0
138,114,4338.0
77,127,4333.0
165,32,4317.0
57,134,4312.0
128,76,4308.0
29,12,4307.0
71,96,4305.0
62,119,4302.0
101,33,4301.0
143,23,4297.0
92,8,4293.0
29,37,4272.0
12,113,4270.0
7,168,4257.0
163,25,4244.0
14,40,4244.0
77,74,4242.0
35,143,4236.0
114,4,4229.0
7,47,4226.0
140,121,4219.0
147,85,4218.0
122,2,4206.0
41,142,4204.0
143,121,4194.0
13,8,4193.0
62,98,4192.0
34,47,4192.0
19,79,4184.0
114,72,4182.0
37,103,4181.0
161,162,4174.0
32,85,4171.0
41,82,4166.0
33,92,4166.0
73,33,4165.0
37,161,4154.0
107,4,4153.0
77,143,4142.0
44,78,4125.0
162,64,4124.0
79,116,4123.0
125,4,4118.0
147,95,4113.0
143,48,4107.0
34,164,4103.0
36,50,4101.0
13,147,4100.0
157,133,4097.0
139,123,4076.0
10,73,4076.0
122,156,4055.0
57,160,4051.0
128,27,4048.0
78,162,4043.0
157,113,4032.0
73,107,4031.0
82,85,4031.0
36,111,4023.0
57,149,4021.0
133,84,4017.0
14,116,4009.0
4,133,4008.0
73,62,4007.0
56,139,4004.0
19,57,4003.0
35,96,4000.0
29,147,4000.0
14,125,4000.0
29,41,4000.0
33,148,4000.0
7,151,4000.0
32,119,3999.0
53,2,3998.0
62,126,3970.0
7,85,3964.0
73,79,3955.0
160,61,3952.0
92,166,3948.0
57,137,3947.0
57,28,3943.0
79,85,3939.0
164,115,3937.0
143,82,3936.0
164,40,3928.0
114,6,3923.0
62,134,3920.0
38,23,3914.0
151,124,3909.0
21,108,3908.0
73,85,3895.0
169,73,3894.0
81,161,3881.0
107,85,3875.0
41,96,3871.0
21,89,3869.0
148,56,3861.0
33,63,3854.0
56,38,3853.0
101,161,3852.0
7,144,3851.0
38,41,3850.0
142,96,3822.0
128,5,3819.0
143,98,3818.0
103,156,3811.0
119,14,3809.0
28,156,3805.0
125,32,3802.0
23,1,3801.0
114,73,3795.0
34,65,3793.0
57,85,3786.0
79,13,3785.0
81,32,3783.0
14,82,3779.0
14,92,3776.0
163,33,3770.0
139,75,3767.0
123,89,3754.0
114,139,3751.0
62,105,3751.0
105,125,3742.0
106,73,3732.0
53,158,3730.0
143,96,3714.0
142,144,3708.0
53,138,3707.0
123,73,3702.0
114,161,3686.0
74,50,3672.0
128,121,3666.0
157,143,3665.0
57,109,3664.0
40,107,3663.0
162,75,3653.0
162,110,3647.0
29,80,3646.0
139,147,3641.0
92,83,3629.0
54,145,3629.0
147,34,3615.0
33,40,3599.0
70,50,3595.0
13,71,3591.0
84,163,3587.0
165,7,3581.0
93,148,3577.0
125,84,3573.0
101,168,3573.0
38,127,3572.0
164,85,3560.0
162,40,3560.0
120,32,3560.0
142,169,3557.0
37,156,3557.0
127,124,3552.0
30,157,3550.0
56,168,3548.0
162,71,3548.0
147,165,3545.0
38,57,3545.0
143,47,3540.0
142,41,3531.0
57,23,3529.0
35,89,3517.0
14,23,3511.0
62,165,3511.0
77,137,3508.0
148,32,3496.0
88,83,3496.0
37,107,3496.0
68,12,3495.0
166,128,3487.0
49,164,3487.0
163,57,3487.0
30,79,3484.0
107,156,3483.0
14,119,3478.0
161,54,3478.0
43,157,3476.0
157,82,3475.0
157,71,3463.0
164,63,3458.0
151,110,3452.0
41,47,3441.0
32,121,3440.0
147,168,3436.0
73,57,3435.0
139,1,3434.0
162,92,3431.0
125,62,3428.0
147,163,3426.0
92,7,3424.0
78,73,3416.0
33,155,3404.0
41,116,3398.0
148,138,3397.0
162,35,3397.0
19,107,3385.0
20,1,3382.0
55,47,3381.0
44,92,3369.0
148,75,3364.0
127,76,3362.0
33,50,3349.0
41,114,3348.0
93,56,3347.0
50,73,3341.0
57,144,3340.0
139,81,3338.0
128,63,3337.0
133,162,3335.0
107,2,3334.0
125,101,3327.0
147,63,3327.0
78,125,3317.0
34,50,3307.0
122,113,3305.0
165,123,3298.0
142,75,3289.0
151,76,3282.0
37,89,3273.0
38,81,3270.0
63,24,3268.0
28,81,3258.0
32,128,3255.0
29,142,3255.0
37,97,3255.0
79,120,3251.0
165,41,3249.0
138,122,3244.0
34,155,3243.0
34,117,3243.0
29,115,3243.0
125,83,3240.0
7,110,3236.0
96,64,3234.0
7,169,3231.0
119,165,3227.0
6,49,3227.0
107,149,3220.0
151,163,3209.0
33,150,3205.0
162,38,3203.0
122,77,3201.0
4,34,3200.0
77,44,3198.0
63,142,3193.0
164,16,3191.0
78,79,3191.0
73,45,3190.0
39,79,3190.0
157,166,3180.0
57,110,3180.0
7,119,3175.0
81,75,3163.0
125,77,3139.0
96,113,3136.0
93,138,3128.0
33,111,3126.0
128,123,3119.0
51,143,3117.0
62,39,3116.0
123,161,3107.0
164,119,3098.0
127,73,3095.0
21,85,3085.0
95,142,3082.0
63,128,3082.0
119,44,3076.0
156,57,3075.0
74,37,3075.0
95,84,3075.0
119,32,3072.0
122,37,3070.0
70,12,3069.0
81,157,3067.0
21,69,3066.0
138,92,3066.0
164,98,3055.0
49,54,3055.0
148,6,3052.0
33,126,3051.0
110,107,3047.0
143,124,3041.0
148,137,3039.0
123,92,3038.0
41,88,3037.0
32,124,3037.0
87,81,3024.0
147,110,3023.0
43,79,3020.0
21,127,3015.0
17,33,3014.0
79,92,3013.0
64,74,3012.0
107,34,3002.0
143,151,3000.0
74,41,3000.0
7,44,3000.0
7,74,3000.0
79,48,2996.0
62,43,2995.0
38,148,2993.0
128,61,2989.0
38,103,2987.0
14,110,2985.0
13,79,2976.0
63,33,2975.0
33,27,2974.0
165,73,2974.0
71,143,2969.0
53,8,2967.0
143,38,2963.0
73,145,2960.0
151,128,2960.0
21,63,2949.0
164,127,2947.0
142,134,2944.0
13,57,2943.0
34,162,2940.0
88,127,2939.0
143,110,2930.0
19,47,2923.0
151,107,2922.0
88,164,2917.0
139,160,2917.0
148,101,2917.0
7,83,2916.0
171,43,2916.0
79,168,2911.0
56,36,2907.0
65,101,2904.0
77,79,2895.0
125,122,2895.0
55,164,2891.0
137,84,2888.0
63,133,2887.0
63,143,2883.0
162,11,2881.0
162,127,2878.0
71,73,2878.0
7,166,2874.0
7,13,2868.0
164,139,2867.0
35,73,2867.0
144,161,2863.0
73,115,2863.0
125,100,2858.0
73,14,2858.0
7,1,2858.0
39,123,2856.0
164,124,2853.0
4,113,2847.0
48,117,2847.0
157,56,2844.0
92,161,2838.0
78,64,2835.0
143,138,2833.0
148,103,2833.0
107,89,2832.0
127,164,2830.0
148,4,2829.0
63,14,2827.0
122,101,2822.0
116,33,2820.0
128,40,2810.0
64,73,2802.0
101,162,2797.0
38,122,2794.0
21,84,2793.0
35,62,2787.0
81,144,2775.0
151,91,2774.0
29,23,2773.0
151,79,2766.0
127,13,2764.0
13,150,2758.0
7,40,2749.0
143,163,2745.0
20,138,2742.0
161,145,2740.0
29,63,2735.0
142,137,2731.0
165,78,2730.0
47,168,2727.0
14,139,2725.0
147,13,2724.0
73,63,2722.0
57,83,2722.0
59,164,2716.0
38,107,2714.0
63,29,2713.0
92,41,2711.0
95,163,2706.0
119,162,2702.0
114,29,2698.0
14,4,2697.0
79,37,2692.0
66,73,2688.0
148,34,2687.0
139,103,2685.0
28,29,2685.0
32,70,2682.0
44,73,2679.0
142,4,2677.0
81,11,2675.0
79,121,2675.0
83,166,2671.0
138,83,2670.0
123,88,2670.0
51,33,2659.0
14,37,2656.0
56,8,2655.0
73,29,2655.0
32,149,2654.0
107,168,2652.0
78,151,2652.0
53,74,2645.0
96,114,2642.0
44,81,2642.0
62,8,2636.0
160,5,2636.0
143,40,2635.0
127,93,2629.0
138,156,2628.0
118,151,2627.0
56,28,2623.0
48,143,2621.0
56,85,2620.0
6,149,2620.0
143,165,2618.0
164,3,2612.0
101,21,2609.0
81,78,2609.0
7,53,2608.0
62,63,2603.0
162,85,2595.0
147,83,2595.0
77,164,2592.0
73,6,2589.0
32,114,2586.0
21,134,2585.0
27,33,2585.0
68,137,2583.0
121,11,2583.0
140,6,2576.0
23,2,2573.0
79,83,2570.0
139,73,2570.0
137,107,2569.0
20,71,2568.0
92,2,2568.0
165,74,2567.0
139,114,2562.0
137,142,2560.0
53,164,2559.0
128,137,2550.0
107,84,2548.0
137,164,2540.0
28,133,2526.0
157,73,2520.0
117,168,2514.0
28,73,2513.0
57,38,2512.0
96,21,2505.0
6,55,2501.0
56,37,2501.0
92,164,2490.0
127,75,2489.0
103,62,2487.0
92,6,2485.0
114,92,2484.0
56,126,2478.0
133,54,2477.0
127,38,2469.0
79,47,2466.0
51,79,2465.0
44,71,2465.0
4,78,2464.0
123,96,2463.0
114,78,2463.0
62,1,2461.0
65,73,2459.0
107,20,2456.0
139,6,2453.0
63,62,2451.0
143,116,2448.0
79,36,2447.0
57,98,2446.0
21,3,2446.0
96,84,2443.0
127,123,2440.0
104,81,2439.0
121,6,2432.0
4,107,2428.0
142,116,2427.0
14,137,2417.0
151,44,2415.0
138,78,2412.0
149,89,2410.0
55,107,2408.0
4,69,2402.0
21,37,2399.0
4,14,2399.0
47,164,2397.0
127,113,2394.0
156,49,2393.0
164,23,2393.0
157,89,2388.0
110,100,2383.0
137,22,2381.0
156,7,2375.0
146,33,2374.0
14,88,2374.0
33,118,2373.0
41,125,2370.0
107,72,2361.0
82,89,2355.0
79,3,2346.0
162,103,2344.0
14,144,2343.0
33,158,2342.0
147,124,2334.0
171,142,2332.0
114,13,2330.0
128,115,2327.0
56,91,2327.0
34,101,2322.0
51,57,2312.0
1,79,2310.0
79,115,2300.0
157,107,2297.0
121,62,2293.0
59,156,2289.0
133,115,2285.0
14,48,2284.0
127,61,2283.0
32,75,2278.0
137,57,2276.0
151,62,2276.0
107,63,2273.0
151,115,2269.0
44,41,2269.0
151,113,2268.0
137,64,2267.0
161,142,2267.0
128,38,2263.0
6,21,2261.0
143,88,2260.0
73,163,2256.0
165,103,2255.0
107,11,2253.0
81,49,2253.0
125,163,2251.0
123,128,2248.0
4,57,2247.0
57,37,2246.0
53,123,2244.0
71,157,2241.0
100,94,2239.0
133,156,2237.0
127,166,2233.0
29,144,2233.0
56,1,2221.0
151,55,2220.0
93,133,2216.0
141,89,2215.0
57,53,2214.0
161,45,2211.0
21,82,2211.0
56,145,2207.0
82,75,2207.0
41,137,2204.0
38,33,2202.0
14,38,2200.0
147,28,2200.0
33,1,2199.0
78,128,2194.0
74,65,2187.0
23,89,2184.0
84,43,2181.0
79,134,2175.0
73,143,2174.0
33,76,2173.0
127,92,2169.0
96,136,2167.0
66,33,2163.0
140,110,2163.0
121,157,2159.0
74,47,2157.0
38,162,2152.0
33,28,2151.0
157,116,2148.0
77,128,2148.0
33,104,2148.0
143,85,2144.0
139,149,2143.0
78,81,2140.0
119,79,2134.0
62,155,2128.0
34,80,2127.0
71,81,2126.0
48,21,2125.0
48,168,2123.0
38,64,2119.0
68,155,2119.0
143,137,2117.0
34,73,2115.0
107,145,2114.0
117,111,2113.0
111,50,2109.0
107,169,2108.0
41,126,2106.0
107,53,2106.0
138,126,2105.0
65,48,2099.0
38,138,2098.0
64,143,2097.0
74,77,2095.0
14,34,2093.0
114,142,2089.0
33,88,2082.0
42,21,2081.0
74,4,2081.0
162,89,2081.0
128,85,2080.0
14,115,2079.0
137,85,2076.0
162,20,2076.0
37,77,2076.0
137,116,2073.0
4,101,2072.0
71,1,2069.0
50,70,2068.0
6,57,2066.0
56,115,2065.0
92,138,2064.0
33,51,2063.0
48,41,2063.0
2,133,2057.0
53,133,2057.0
50,117,2056.0
168,34,2048.0
81,148,2047.0
33,165,2047.0
32,116,2045.0
19,32,2044.0
101,70,2043.0
148,113,2043.0
79,53,2042.0
156,143,2040.0
14,120,2039.0
19,143,2038.0
125,143,2037.0
122,103,2034.0
19,120,2033.0
33,20,2032.0
125,34,2031.0
147,159,2031.0
32,2,2030.0
122,134,2030.0
143,84,2022.0
94,100,2020.0
137,100,2019.0
137,55,2017.0
115,163,2016.0
157,123,2016.0
127,8,2010.0
107,144,2009.0
41,56,2006.0
104,142,2005.0
110,167,2005.0
74,155,2001.0
107,28,2001.0
74,44,2000.0
74,7,2000.0
21,122,2000.0
143,92,2000.0
128,101,2000.0
32,41,2000.0
29,122,2000.0
7,10,1998.0
89,49,1997.0
161,163,1995.0
123,32,1992.0
44,88,1988.0
148,160,1986.0
74,103,1986.0
96,122,1983.0
14,43,1982.0
125,114,1979.0
32,71,1978.0
74,111,1970.0
160,162,1970.0
123,29,1957.0
64,57,1955.0
36,169,1955.0
62,37,1954.0
53,86,1953.0
126,127,1949.0
128,2,1949.0
93,164,1946.0
142,123,1945.0
23,166,1944.0
73,54,1939.0
33,98,1939.0
73,10,1936.0
122,96,1936.0
33,5,1934.0
7,84,1931.0
33,94,1926.0
120,34,1925.0
114,137,1924.0
30,143,1923.0
6,157,1922.0
49,157,1920.0
157,33,1917.0
107,88,1916.0
55,46,1916.0
137,161,1914.0
151,37,1914.0
33,69,1914.0
128,119,1910.0
62,65,1906.0
29,10,1904.0
151,10,1901.0
160,86,1899.0
7,36,1899.0
137,115,1895.0
151,84,1894.0
128,91,1892.0
117,73,1891.0
7,165,1890.0
14,20,1890.0
157,125,1886.0
122,142,1886.0
62,19,1886.0
21,13,1885.0
41,74,1884.0
41,134,1881.0
125,23,1880.0
138,88,1880.0
85,125,1879.0
20,148,1877.0
125,40,1877.0
71,44,1873.0
41,101,1872.0
164,68,1868.0
49,73,1867.0
96,22,1863.0
143,20,1862.0
143,99,1862.0
138,40,1861.0
123,21,1860.0
74,58,1856.0
110,149,1856.0
33,58,1854.0
151,29,1852.0
21,114,1849.0
128,65,1849.0
107,27,1849.0
128,6,1848.0
73,101,1847.0
55,110,1847.0
164,72,1846.0
137,27,1843.0
128,36,1842.0
128,102,1840.0
122,115,1831.0
143,13,1828.0
137,58,1827.0
33,70,1825.0
171,172,1822.0
71,126,1820.0
59,133,1820.0
160,164,1818.0
71,78,1817.0
160,78,1817.0
127,145,1813.0
139,44,1810.0
123,98,1810.0
33,53,1809.0
7,100,1806.0
172,171,1806.0
147,10,1805.0
128,48,1804.0
157,57,1798.0
123,74,1797.0
147,20,1791.0
142,115,1788.0
114,93,1787.0
95,104,1779.0
62,61,1777.0
7,54,1776.0
63,64,1774.0
21,111,1774.0
143,65,1769.0
49,123,1765.0
43,62,1763.0
44,6,1758.0
105,157,1756.0
77,75,1755.0
44,85,1754.0
93,123,1754.0
143,145,1752.0
110,32,1749.0
88,86,1748.0
73,77,1747.0
21,92,1747.0
29,70,1745.0
14,98,1744.0
162,39,1742.0
35,156,1742.0
35,123,1742.0
137,118,1739.0
14,168,1739.0
128,165,1738.0
49,78,1738.0
73,81,1736.0
107,83,1735.0
55,6,1734.0
7,155,1733.0
38,125,1731.0
64,128,1731.0
13,56,1727.0
162,156,1727.0
110,154,1727.0
114,144,1726.0
147,36,1725.0
73,5,1722.0
33,8,1721.0
110,14,1721.0
123,120,1719.0
88,40,1718.0
127,147,1717.0
114,89,1717.0
127,14,1716.0
151,54,1714.0
115,82,1712.0
147,117,1712.0
114,156,1711.0
19,165,1708.0
151,100,1704.0
56,144,1700.0
35,14,1699.0
53,160,1699.0
107,37,1695.0
30,62,1691.0
34,19,1688.0
20,143,1687.0
163,62,1686.0
164,28,1684.0
117,47,1683.0
110,144,1681.0
143,155,1679.0
13,126,1673.0
128,103,1673.0
151,64,1669.0
123,56,1666.0
162,88,1666.0
157,142,1661.0
